User_ID,Age_in_Months,Gender,Location,Grade,Logins_per_Month,Days_Completed_Activity,Exercises_Started,Total_Time_Spent_in_Minutes,Course_Name,Course_Category,Completion_Rate,Average_Score,Course_Rating,Recommendation_Likelihood,Exercises_Completed,Points_Earned,Subscription_Tier,Subscription_Cost,Subscription_Length_in_Months,Renewal_Status,Tutoring,Referrals,Academic_Grade
5b391d95-7d18-4361-a750-ef599c0d109e,186,Male,"Valerieview, AZ",9th Grade,11,9,13.91344323,366.9475828,Java Programming,Programming,76.57903449,75.227442,5,5,13,2382.440562,Free,0,1,Yes,No,2,D
52ca6309-8caf-4715-b7f7-70b8a892b08d,189,Other,"North Sharonside, WA",11th Grade,8,8,18.01826797,240.7032009,Biology,Science,60.92253754,72.84379711,4,4,12,2134.905437,Basic,5.99,2,Yes,No,0,F
7216e54d-f92e-4dc4-8519-573c49eba5f0,142,Female,"Anitaport, CT",7th Grade,10,11,20.93850099,424.6095816,Algebra 1,Math,80.08623937,83.21071416,4,3,16,2791.871951,Free,0,1,Yes,Yes,0,D
60a3a7fe-fe07-43a0-b52c-da257ce67b54,168,Male,"Morrisshire, RI",9th Grade,9,8,14.69055355,289.067361,Calculus,Math,76.80487002,77.8969418,4,4,12,2130.355965,Free,0,16,Yes,No,2,D
6a8474c2-1e70-4389-bb24-63a6d9d1f556,145,Other,"North Matthew, AZ",7th Grade,10,8,13.92955201,283.929542,Chemistry,Science,77.03648901,74.97310654,4,3,12,2527.73449,Basic,5.99,5,Yes,No,0,D
3fc5dbdc-1dc6-40d7-bdab-19461a7e5317,199,Male,"Perryton, KY",11th Grade,5,3,11.85552756,196.5924974,Algebra 1,Math,52.94925106,63.88475078,4,4,6,1558.515956,Free,0,9,Yes,No,0,F
5722653a-c298-43e7-bd7e-b71c6064d2d2,203,Male,"Parkbury, MP",10th Grade,8,8,25.2665609,464.6905177,Biology,Science,74.62330173,76.23357488,5,4,16,2633.917977,Free,0,1,Yes,No,0,D
e003a827-9eb7-4449-abdc-46f50ca7adc5,179,Male,"Cruzburgh, DC",8th Grade,12,11,17,423.6854954,Calculus,Math,77.529506,79.64864351,4,4,17,3116.856268,Free,0,5,Yes,No,0,D
89335d4b-c5b6-4acf-bb58-1cde0ef14c4d,155,Female,"New Courtney, NH",8th Grade,7,7,17.58748969,365.3892009,Geometry,Math,71.68005903,80.18820066,4,4,14,2677.139764,Basic,5.99,14,Yes,No,0,D
2703fc5e-680e-4590-a118-713b9ab1239e,141,Female,"Thompsonberg, NY",7th Grade,9,8,30.64042038,579.4031736,Data Structures,Programming,76.07313971,74.57726721,5,5,19,2542.976266,Free,0,1,No,No,2,D
6adce186-cbb4-4b28-a244-41c121c03888,179,Other,"New Kimberlymouth, SD",8th Grade,11,10,22.97374386,389.4000024,Algebra 2,Math,79.14287415,74.73488039,4,4,19,2660.204864,Premium,9.99,8,Yes,No,0,D
3c2d7dca-a48e-4541-95c8-4600081e13f2,206,Male,"Mcguireview, IN",12th Grade,16,16,19.86503104,368.6124644,Intro to Python,Programming,63.57981373,69.742415,4,3,18,2986.460505,Free,0,16,No,No,0,D
b56bc7ad-27a0-4c7b-b2ee-bfbf55fe88f5,150,Male,"West Anthony, FM",6th Grade,9,10,15.67428628,344.7004562,Java Programming,Programming,68.75693445,71.49457889,4,3,14,2530.798539,Free,0,7,No,No,0,D
60a9ff4f-dc2c-4b75-a5b2-4f597443b749,203,Male,"New Daniel, WY",10th Grade,10,10,13,341.1664685,Physics,Science,70.97533783,76.51036032,4,4,13,2338.696141,Basic,5.99,1,Yes,No,0,F
030c21eb-3489-4c10-9232-ec40bd308b3b,183,Male,"New Aprilborough, SC",10th Grade,7,8,12.37717109,304.4661406,Java Programming,Programming,84.95556077,86.84717434,4,3,11,2012.932807,Basic,5.99,1,No,Yes,0,D
0444ff4e-2048-43ac-9f2b-040814289130,193,Female,"Rodriguezshire, AR",10th Grade,6,6,13.40507679,100,Chemistry,Science,67.40040996,73.48372555,4,3,6,1354.912594,Free,0,12,Yes,No,0,F
dd12d6e9-9665-4801-8d62-01d69bb1a556,128,Male,"Roseborough, IL",6th Grade,9,7,14,290.5571475,Biology,Science,76.75959892,73.65096142,4,4,14,2849.071911,Basic,5.99,1,No,No,2,F
14e8ca4c-00aa-4f7a-adfe-6b0a182bd481,141,Male,"Jenniferborough, PW",7th Grade,10,9,19.24779931,427.5703562,Algebra 2,Math,70.0977148,73.84219758,4,4,17,2262.509592,Basic,5.99,15,No,No,2,F
e06308aa-f560-44f7-925b-d6b29d683d8a,215,Other,"East Randyburgh, IA",11th Grade,10,9,11,284.4159233,Physics,Science,64.23012599,68.13691016,4,3,14,1990.289876,Premium,9.99,6,Yes,No,0,F
b34e94cd-be22-424e-ab5c-297604b97078,197,Male,"Watsonport, MN",10th Grade,7,6,12.99377972,179.3502991,Trigonometry,Math,70.48647698,74.93781351,5,4,11,1591.626545,Free,0,2,Yes,No,0,F
e98b3ff9-7643-475f-b8bf-fc337313946f,203,Female,"South Suzanne, KY",10th Grade,8,9,18.63106784,414.9882058,Pre-Calculus,Math,70.20917474,79.22489683,4,3,14,2241.12308,Premium,9.99,13,Yes,No,0,F
1c664cd1-31a3-44bb-b04f-f77787254dbc,172,Female,"East Theresa, IA",8th Grade,4,4,10,225.0918098,Biology,Science,73.19914102,77.61443137,5,5,8,2375.484327,Free,0,15,Yes,No,0,F
d185eed7-726a-4ce4-b748-4beba2edf9f4,224,Male,"Port Waynemouth, CO",12th Grade,12,9,23.27923416,378.2605294,Pre-Calculus,Math,60.13121928,76.46458569,4,3,16,2614.171531,Free,0,16,Yes,No,0,D
8354702e-c29b-4845-960c-bed40c4b631e,151,Female,"Alexmouth, NC",8th Grade,8,8,15.4681366,156.5008441,Chemistry,Science,73.58155663,78.31802805,5,4,11,2327.862007,Free,0,8,Yes,No,0,D
662f7106-7a61-4d1f-a5d8-a1f7bf62ad31,199,Male,"East Michaelmouth, GU",10th Grade,7,7,13,222.2866129,Biology,Science,71.94879145,73.686025,3,2,10,2114.110454,Premium,9.99,12,Yes,No,0,F
2b2e30d8-6ea3-44ed-a491-231ca0390989,156,Other,"Lake Tonyamouth, VI",7th Grade,4,3,6,141.7801745,Chemistry,Science,83.47665628,84.2517421,4,4,6,1503.494585,Free,0,1,Yes,Yes,0,D
51e578da-ac40-4493-bca4-947ff58023f3,204,Other,"Alvarezhaven, NY",10th Grade,11,11,14.46327119,320.003108,Pre-Calculus,Math,79.84378142,90.55121208,4,3,15,2373.806226,Premium,9.99,15,Yes,Yes,0,C
796dfd73-dd0d-4628-8035-4abf8e4e3cce,152,Male,"West Jesse, MA",7th Grade,9,9,12.05074828,267.8478426,Environmental Science,Science,73.07442985,79.76153217,4,3,12,2671.78824,Free,0,4,Yes,No,0,D
22f75790-10bd-488e-a72d-9be09edc8f9e,202,Male,"Christopherfort, LA",12th Grade,2,1,12.49555163,100,Data Structures,Programming,61.55562829,67.28191256,4,3,3,1470.935731,Free,0,8,Yes,No,0,F
0b5f99ca-b83d-40ad-9058-2050af110b7d,155,Other,"Michaelfurt, HI",7th Grade,10,10,21.82448021,374.3106637,Java Programming,Programming,72.66878142,78.72040448,4,4,18,3173.761644,Basic,5.99,15,Yes,No,1,D
586b0942-3276-4d51-96c5-882ead6812e8,174,Other,"Richardmouth, MD",9th Grade,9,8,16.14828582,409.8748918,Trigonometry,Math,87.22308875,91.59014569,4,4,12,2323.359989,Free,0,12,Yes,Yes,0,D
9675fce2-b34c-4fed-b0f1-13ef9f055bf7,166,Female,"New Willie, MH",8th Grade,10,9,13.1306616,291.0795339,Data Structures,Programming,71.65362162,74.6753013,3,3,12,2411.522693,Free,0,12,Yes,No,0,D
2ee0850a-0eb1-4698-9eab-040b4995032c,185,Male,"Lake Amberchester, VT",10th Grade,8,8,13.55277062,312.7517346,Algebra 1,Math,78.01285609,76.03695906,5,4,12,2327.463645,Basic,5.99,6,Yes,No,0,D
d8b5c3c3-d33c-404d-b38d-d8699978cd7e,180,Female,"Jasonmouth, OR",9th Grade,17,16,25.60534028,629.0933848,Algebra 2,Math,79.22105685,81.22057402,4,4,25,3766.204606,Basic,5.99,8,Yes,No,0,C
b264849f-3895-48bb-9449-df65ebb7142d,196,Female,"East Annemouth, FM",11th Grade,12,10,15.60748119,301.2819297,Physics,Science,54.40319114,70.40772587,4,3,17,2224.125322,Premium,9.99,6,Yes,No,0,F
f20857ba-e292-4aa5-ab67-61bbf3d3e3cc,162,Other,"Lake Richard, VA",9th Grade,5,4,8.470309813,171.4323571,Biology,Science,66.84968853,70.67957453,4,3,6,1659.641322,Free,0,1,Yes,No,0,F
e87d450a-dc18-4833-9e31-f74a88ad45f1,167,Other,"Leebury, MH",8th Grade,10,10,20.78927064,277.196515,Geometry,Math,72.90958056,77.24154429,4,3,12,2352.391388,Free,0,7,Yes,No,2,D
b8d0cf11-8bd9-4ea7-b36e-a1c7e612588d,189,Male,"Stephaniehaven, CT",11th Grade,9,8,16.00612564,379.6878782,Algebra 2,Math,71.52515103,85.50640744,4,3,11,2775.676387,Basic,5.99,14,Yes,Yes,0,D
aa8310bb-35d9-458a-93c6-45c52c646be5,151,Male,"Johnsonberg, VA",7th Grade,11,10,13,289.3230389,Data Structures,Programming,76.48904483,74.61944291,4,3,13,2024.251718,Basic,5.99,9,Yes,No,0,D
c520e597-4b1e-42f2-b465-e6d1b0962759,151,Other,"New Annettefurt, NY",8th Grade,11,8,18.28037289,474.1328789,Calculus,Math,74.22023757,77.07179387,5,4,18,2984.855555,Free,0,4,Yes,No,0,F
cb6bc4d9-2248-428e-9d26-4499248675e5,216,Male,"Lake Deanna, GU",11th Grade,5,4,8.214673235,110.0944033,Environmental Science,Science,55.49182928,65.23399686,4,4,6,1297.07653,Free,0,6,Yes,No,0,F
c80e3562-0a50-466a-ba45-738d3b778881,191,Male,"Joshuastad, SC",9th Grade,6,5,12,257.0022069,Environmental Science,Science,68.7971613,77.51813096,4,3,9,2425.923605,Free,0,2,No,No,1,D
17762767-9729-4390-a825-92c367ba8993,186,Male,"South Matthewberg, TX",9th Grade,11,9,22.58298942,495.3986865,Chemistry,Science,73.19103935,77.26451304,4,3,17,3142.526597,Free,0,13,Yes,No,1,D
aa6f70d0-221e-4bbf-b9b3-913b4c741577,131,Female,"Michaelmouth, NY",6th Grade,10,9,15.17536266,246.6020822,Biology,Science,74.85975903,74.62293298,3,2,11,2678.394892,Basic,5.99,1,Yes,No,0,D
497e479f-7b1b-415f-bfeb-cb04de1da8ec,203,Male,"Smithburgh, VA",11th Grade,4,3,8.042434293,114.6879997,Biology,Science,62.73692924,78.70710575,5,4,7,1900.884881,Premium,9.99,6,No,Yes,0,F
50f8d07f-a3c6-4215-aeba-a87f786756a0,168,Male,"Lake Evan, AS",9th Grade,9,8,19.24346173,439.5882253,Intro to Python,Programming,70.8875983,75.71210015,4,3,18,2599.323222,Premium,9.99,9,Yes,No,0,F
22f26c44-b4f0-40f6-8e46-02081a8a480a,166,Female,"Nancyland, CT",7th Grade,7,4,16.41954032,285.0305192,Chemistry,Science,81.47129696,91.18951113,4,3,9,2494.122226,Free,0,10,Yes,Yes,0,D
d5ec5d43-e9a3-42f1-89f8-0cfdaf6dc0bf,162,Male,"Brendastad, WI",9th Grade,10,8,19.29617948,246.0934612,Web Development,Programming,84.05191021,84.39094192,4,3,13,2176.757992,Free,0,12,Yes,Yes,2,D
a78d7836-dc05-427e-85e8-da352c65c7a9,135,Male,"Port Reneeview, MA",6th Grade,10,8,19.36715527,480.5693471,Pre-Calculus,Math,72.80216484,94.77715074,4,4,12,2940.480918,Free,0,11,No,Yes,0,D
c55477dd-ca8d-48c1-b3b8-610fe306bce2,174,Male,"East Danaburgh, NY",9th Grade,9,8,21.157165,340.7703989,Web Development,Programming,71.49096286,74.80402005,4,4,17,2699.23239,Basic,5.99,1,Yes,No,0,D
ec928c39-0995-4600-bb07-b9e5216e0eea,151,Male,"Mckinneymouth, PR",6th Grade,8,10,15.8610312,335.3500773,Chemistry,Science,76.35137289,88.28076898,5,4,13,2337.523836,Premium,9.99,7,Yes,Yes,0,D
1ba1dff6-8a62-44b5-9641-c83ab3f78726,150,Other,"Donnamouth, NM",7th Grade,10,10,13,271.6181357,Java Programming,Programming,73.95557941,79.13890958,4,4,13,2436.1874,Free,0,16,Yes,No,1,D
8af37f61-24f7-4607-a6bc-4beb76060b9c,173,Other,"South Steven, IN",9th Grade,7,8,11,231.6204549,Calculus,Math,67.31096757,75.60978364,4,4,11,2140.156581,Free,0,18,Yes,No,0,F
06ecc7a9-de94-48db-bbf4-bb4a1e86854d,151,Other,"Markshire, PW",6th Grade,10,8,22.56013863,460.3171111,Web Development,Programming,77.56812912,79.60875365,4,3,18,3181.716595,Basic,5.99,12,Yes,No,0,D
1b15382a-58ff-4405-9751-e645d6f744aa,186,Male,"Port Jeffrey, UT",10th Grade,6,7,13.10402412,250.0733731,Chemistry,Science,66.86873206,71.82726894,4,4,9,1603.507225,Basic,5.99,5,No,No,0,D
61a69d4d-d2bd-4be2-87b2-a1c67eeef676,177,Male,"East Jacquelinefurt, VI",8th Grade,11,11,23.72407664,412.4055324,Environmental Science,Science,79.57385524,85.79477282,4,3,16,2810.254142,Basic,5.99,15,Yes,Yes,0,D
1842d4df-0f18-4c1a-9280-02845178bac3,206,Male,"Smithside, MT",11th Grade,10,8,17,365.7299105,Pre-Calculus,Math,58.3185227,71.8590362,4,3,17,2786.749352,Premium,9.99,24,No,No,0,F
555476b3-9f22-43d9-889a-6f23a3c2fc3a,179,Female,"Daviston, OH",9th Grade,7,7,19.67145658,384.9315668,Physics,Science,76.90482821,85.8815792,4,3,12,2390.975759,Basic,5.99,1,Yes,Yes,0,D
4858998c-3b3b-436c-9c02-1fba5e10d243,189,Female,"Sandersland, ME",10th Grade,5,7,12.04922533,276.7458245,Geometry,Math,82.86108896,84.71401437,4,4,8,1998.778658,Basic,5.99,7,Yes,Yes,1,C
1cc08d10-ead0-4d18-9526-0ebedf444152,159,Other,"West Davidfort, VT",7th Grade,6,6,17.60604045,270.7417896,Physics,Science,76.98585095,78.45829359,4,3,11,2742.700646,Basic,5.99,1,Yes,No,3,F
2b0ec781-1209-4c35-87a6-f9dd0eea0ebc,173,Male,"Julieview, DC",8th Grade,7,6,13.97890632,295.758876,Algebra 2,Math,75.92139587,73.50674801,5,4,8,2115.363831,Free,0,17,Yes,No,1,F
22f818e6-4c5c-4495-8ec0-2ad3c2830977,221,Female,"Lake Judymouth, KS",12th Grade,8,9,18,472.4216304,Physics,Science,72.52319724,87.16115593,4,4,14,2492.528005,Basic,5.99,9,Yes,Yes,0,D
492a0026-9492-41ab-9178-4ede78cd9208,181,Other,"Guerrerochester, TX",9th Grade,5,5,10.60864554,254.2635931,Biology,Science,72.3545102,74.91065227,4,4,9,2092.200296,Free,0,1,No,No,0,F
ae7df96d-4dff-4c84-b522-55bb1c3193a8,132,Male,"Lake David, MP",6th Grade,13,14,25.32676739,568.4585215,Trigonometry,Math,76.27760532,79.15032514,4,3,22,2627.178422,Free,0,5,No,No,0,D
1318b759-aa45-49aa-a172-ad7085115bb4,186,Male,"Haroldmouth, WV",11th Grade,10,10,15,335.7626472,Data Structures,Programming,66.35454205,69.09795157,4,4,15,3023.606995,Basic,5.99,1,No,No,0,F
e69a7cb8-1b53-411a-a421-fbd363f95ca5,222,Other,"South Joshua, HI",12th Grade,8,7,21.35633824,404.0509467,Algebra 2,Math,67.72510815,66.09652045,4,3,14,2694.169452,Free,0,6,No,No,2,F
5d48a334-06e4-41d5-a9dc-c7c5340643e2,195,Other,"South Benjaminmouth, RI",11th Grade,7,7,11.16484377,232.3980449,Algebra 1,Math,64.19805265,74.55269403,4,4,10,1821.997742,Basic,5.99,5,Yes,No,0,F
6adb944e-3f68-4ef6-bf6b-92cd42803b75,198,Other,"North Erinberg, FL",11th Grade,5,4,12.5545489,262.7497046,Physics,Science,62.97172636,64.65177881,4,4,9,2313.707103,Free,0,13,Yes,No,0,F
de78454a-b2a6-4433-a9f8-2ffeb41a93e7,160,Female,"Edwardsland, OR",7th Grade,4,2,9,241.5071369,Algebra 1,Math,71.74300763,75.82673334,4,4,7,1985.16776,Free,0,10,Yes,No,0,F
d3b427db-71b3-4f86-b648-8f987b272850,155,Male,"Gilbertborough, MP",6th Grade,9,8,15.87917594,309.7701039,Web Development,Programming,72.88434023,71.58045598,4,4,12,2383.215924,Basic,5.99,5,Yes,No,0,F
861968d7-f99e-4aba-8cb5-4144b225c00e,147,Male,"North Ericberg, TX",7th Grade,9,7,14.43401456,335.8727499,Physics,Science,76.63069236,78.42096612,4,3,12,2139.973087,Premium,9.99,11,Yes,No,0,D
603ca26e-e03d-47c7-8392-9ebf274ca774,218,Female,"Johnsonfort, VA",12th Grade,9,9,11.28458932,270.3929182,Web Development,Programming,61.30089334,65.86889306,4,4,10,2160.661863,Free,0,2,Yes,No,1,F
562de414-d9d9-4d5b-9f8e-41a807d69b38,183,Male,"Whiteborough, NE",9th Grade,4,4,10.08972495,216.9561346,Algebra 1,Math,77.52779383,82.53668198,4,3,7,2123.445396,Basic,5.99,7,Yes,Yes,0,D
8ba499b8-28e3-422e-845b-d513fdf734e1,139,Male,"Port Georgeview, AS",7th Grade,7,8,13.20299589,314.7703019,Trigonometry,Math,72.92007632,78.5024389,3,3,13,2595.514782,Basic,5.99,6,No,No,0,F
6bed024d-f658-4778-9547-a5a2a0a48175,190,Other,"Mcdonaldfort, VA",9th Grade,10,11,12.43093545,300.9995897,Biology,Science,68.19985865,74.64248227,4,4,11,2384.936844,Free,0,11,Yes,No,0,F
edf996e0-3d9f-459c-a336-aa6c14a1f342,212,Male,"Alexanderborough, IA",12th Grade,12,11,21,420.0925097,Algebra 1,Math,62.36241568,68.31448511,4,3,15,3412.2149,Free,0,4,Yes,No,2,F
38f0e06c-d4b4-4cf6-8719-30603d383d16,188,Male,"Port Pamelaland, MI",10th Grade,13,14,18.20494357,341.3773383,Physics,Science,71.97203024,81.66968646,4,3,18,3329.657398,Free,0,5,Yes,No,0,D
d45282a6-4be5-42ea-b92b-9dd808254457,140,Female,"Herreramouth, MP",7th Grade,12,10,19,511.4501978,Pre-Calculus,Math,83.52534859,85.48317189,4,4,19,3670.510423,Free,0,15,Yes,Yes,0,D
11460db5-e482-478a-8760-da0ed15ce9b2,177,Other,"Taylorview, GU",9th Grade,4,3,8.159192263,196.4314993,Calculus,Math,68.57322453,70.02204482,4,3,4,1450.847827,Premium,9.99,7,Yes,No,0,F
effec396-0aaf-4d57-9d2d-626c22f0d1db,139,Female,"Johnsonfurt, PW",6th Grade,10,11,21,481.8221945,Data Structures,Programming,76.25861344,76.408352,4,3,18,2686.568162,Free,0,1,Yes,No,0,D
b57b0f1e-5ee4-43df-a711-9989876ceed9,185,Male,"North Sandra, MT",10th Grade,1,0,1,100,Trigonometry,Math,66.62299846,69.83713863,4,4,0,935.6555958,Free,0,10,Yes,No,0,F
0ff5091a-7636-468a-8dca-47907fbabce8,221,Other,"Frankton, MO",12th Grade,4,6,11.56318078,224.8522759,Java Programming,Programming,63.84734904,67.34634435,4,4,7,1698.971733,Basic,5.99,5,Yes,No,0,F
0d72992c-0227-47bd-9caf-7441fecd6a39,140,Male,"North Catherine, MN",6th Grade,9,7,18.21459767,323.5079128,Java Programming,Programming,76.77719031,77.36784114,4,4,14,2455.71377,Free,0,4,Yes,No,0,D
52737f73-95f8-4d63-b74e-425f3e0bb142,225,Female,"South John, PR",12th Grade,3,4,6.666054032,100,Physics,Science,63.69430173,83.67259625,4,3,2,1451.798016,Free,0,11,Yes,Yes,1,F
918af4cb-f679-42bc-8c87-99fe54e65ac4,180,Female,"Hillbury, MA",10th Grade,10,10,16,380.9978951,Algebra 2,Math,80.65342605,84.19645917,4,4,16,2683.876219,Free,0,12,Yes,Yes,0,D
9a5b8730-08ec-4d17-ab2a-15692eaa489e,190,Male,"North Joseph, AK",9th Grade,6,6,14.50861445,256.3260332,Physics,Science,74.44911976,75.09059855,4,4,12,2420.316943,Free,0,11,No,No,0,F
87c7e160-5c25-4914-be2d-a4a23d5cf995,166,Other,"South Larryview, NE",8th Grade,11,10,19.25435771,441.2132227,Chemistry,Science,69.77490903,73.22673558,4,4,19,2973.066256,Basic,5.99,1,Yes,No,2,D
f52e99c2-0b49-4ad9-a855-bd2abb350ecc,151,Other,"Lake Joshualand, MS",8th Grade,5,4,5,172.1718257,Intro to Python,Programming,75.16397668,71.99945407,4,3,5,1777.735696,Free,0,16,Yes,No,0,F
f829a3b8-59c2-4345-9f4c-7d22b121d0ae,149,Male,"Mendozaborough, NJ",7th Grade,8,6,12.69834549,285.4483918,Web Development,Programming,68.46052771,78.53516022,4,3,11,2301.293968,Free,0,4,Yes,No,1,D
8e1a9740-c66c-4ee5-8e68-ebb3329580e6,150,Male,"North Kathyfurt, IL",7th Grade,4,3,16.89545302,230.3464941,Biology,Science,67.60462693,69.17087802,4,3,8,2160.368668,Free,0,1,Yes,No,2,F
5e112fa8-8725-4948-afa7-afe3cb588d27,167,Female,"Smithport, DE",7th Grade,2,3,4.21920694,100,Web Development,Programming,66.57518278,72.14364563,4,3,2,1187.308287,Free,0,8,Yes,No,0,F
0e322615-7b1d-4617-9e61-ea8fa4726ad7,179,Male,"Arielport, AS",9th Grade,11,11,24.57819983,415.7493618,Physics,Science,70.7638162,75.6739822,4,4,16,2799.733415,Free,0,13,Yes,No,0,D
79908b36-0cf9-4670-9e87-04f2d3f8ea84,186,Male,"Port Stevenbury, ME",10th Grade,9,9,14,305.7133919,Web Development,Programming,70.15102607,78.98625234,4,3,14,2369.903393,Free,0,1,Yes,No,2,D
fdb41233-0011-4a86-824c-9cd6d4feb590,169,Female,"North Collinchester, DE",8th Grade,11,13,25.75376756,553.1144777,Physics,Science,80.61624635,98.27166039,4,4,23,3409.393667,Premium,9.99,12,Yes,Yes,0,C
58553f8f-2f8f-4818-9267-09d060dac474,153,Female,"Harveyburgh, NC",6th Grade,7,5,14.61788948,248.1649491,Java Programming,Programming,78.5966318,88.12173143,5,4,8,2551.099736,Basic,5.99,1,Yes,Yes,1,D
d9d1036a-9044-4852-808d-79f08b98a36f,166,Other,"Shaunmouth, WA",8th Grade,9,10,13,323.2653199,Java Programming,Programming,73.61218518,75.70015546,5,5,15,2881.10423,Premium,9.99,7,Yes,No,0,D
27b01842-8fc4-4e13-8424-060d5c59e006,190,Other,"Sandersberg, IA",9th Grade,9,8,20.49600618,298.0978908,Environmental Science,Science,81.26992586,92.70789289,5,4,11,2298.665924,Premium,9.99,22,Yes,Yes,1,D
21da26dc-3a4d-4ca7-ac18-e784f97e72f2,147,Other,"Moniqueborough, AS",6th Grade,10,8,20.00621576,339.8536361,Pre-Calculus,Math,76.27274652,81.3179412,4,3,12,2882.41913,Basic,5.99,2,Yes,No,0,D
bf8cbf6a-594d-462a-a443-46630f773273,131,Male,"Lake Jamietown, NE",6th Grade,9,8,18,437.3273827,Data Structures,Programming,74.87966803,79.43765585,4,3,14,2688.246651,Free,0,12,Yes,No,0,D
313812d8-73e2-48d0-8028-170fb9e6e3cb,198,Female,"Graveshaven, PW",10th Grade,15,14,20.81615063,497.8722819,Pre-Calculus,Math,70.70107363,73.49996112,4,3,19,3194.800275,Premium,9.99,19,Yes,No,1,D
0b861f3c-2a3a-423b-81fb-fc9101ade449,215,Male,"South Rebeccaside, AR",12th Grade,9,8,12.93230724,254.2354199,Environmental Science,Science,64.09347459,66.36947675,5,4,12,2114.400509,Premium,9.99,10,Yes,No,0,F
8cebcb6e-c4af-49a6-bba3-fc2ad7db0d72,153,Female,"Lake Angela, RI",8th Grade,11,12,16,380.1875321,Algebra 1,Math,81.784253,89.59237604,4,3,16,2534.897937,Basic,5.99,7,Yes,Yes,0,D
a814b47a-4a26-4ca5-a972-adabdb916092,183,Female,"Josephshire, OR",10th Grade,7,6,11.4773804,247.7114152,Web Development,Programming,75.76581583,74.65697077,4,3,7,2254.201465,Premium,9.99,7,Yes,No,0,D
a05005db-1f6d-418c-bb31-2018ce7d4737,205,Other,"Davidberg, GU",11th Grade,10,9,17.26344052,357.4340421,Geometry,Math,64.99461564,72.52835261,4,3,15,2397.375335,Free,0,4,Yes,No,1,F
b45d7fb3-18c5-4d00-ab82-8102ed021c12,151,Other,"Victoriashire, LA",7th Grade,8,7,13.32726202,333.3815192,Pre-Calculus,Math,76.84883687,78.9951674,4,4,13,2455.995256,Basic,5.99,6,Yes,No,0,D
64da3b19-69bb-4bd3-8af3-38f60f484eb4,153,Male,"Cindyborough, MD",7th Grade,7,6,13.62871666,214.2881877,Chemistry,Science,77.60802088,77.42118219,4,3,11,1774.120982,Basic,5.99,9,No,No,0,F
8d5fa895-3f62-47d9-97f1-faa3e1954f28,145,Male,"North Brandi, PR",7th Grade,7,8,16.35163775,334.9061395,Intro to Python,Programming,68.32564952,72.90912899,4,4,10,2237.537872,Free,0,5,No,No,0,F
feff2967-688d-4ed1-9568-6cb660f937a2,216,Other,"Murphyville, AS",11th Grade,8,6,16.31303028,266.2994993,Pre-Calculus,Math,62.01062999,72.9821955,4,4,13,2608.234985,Free,0,6,Yes,No,1,F
d6c7ae58-8f73-4b04-82ab-23087320fa8f,131,Female,"Port John, PW",6th Grade,12,12,21.19328145,406.9687006,Intro to Python,Programming,73.27442755,74.2724712,4,3,24,2899.051019,Premium,9.99,7,Yes,No,0,D
f450ec61-43f9-4253-b57e-bf3852211e5b,192,Male,"Port Ronaldborough, OH",11th Grade,8,8,19.29403969,333.3117712,Web Development,Programming,66.74563518,68.57565602,4,3,11,2152.800029,Free,0,6,No,No,0,F
afdc835f-681f-40c1-8a45-db393946206a,151,Other,"North Tonymouth, NJ",8th Grade,9,9,12,321.111176,Geometry,Math,75.95694399,79.25211877,4,3,12,2183.102503,Free,0,1,Yes,No,1,F
d61b2306-f8ad-4848-a7e1-868a66d283ea,213,Male,"West Jessicaburgh, WA",11th Grade,10,12,25.07837878,561.4122061,Chemistry,Science,66.4905882,70.61284242,4,4,16,2615.316164,Free,0,7,Yes,No,1,D
16fa1bfc-af1b-4701-9400-602453c988c3,132,Other,"Boylebury, UT",6th Grade,11,10,16.68641163,362.1416264,Data Structures,Programming,78.36975216,85.74186568,4,3,15,2498.404477,Free,0,5,No,Yes,0,D
630797ef-a49d-4994-a8fc-10913e8ce165,217,Female,"Lake Austin, ID",12th Grade,8,9,16.38976438,260.6182878,Chemistry,Science,57.05178745,72.93171661,4,3,14,2490.705734,Free,0,1,Yes,No,0,F
9302bf95-5187-42df-a1aa-ef7069d452e2,163,Other,"Christinaville, AS",9th Grade,7,8,14.04016097,294.4208326,Environmental Science,Science,72.61495644,74.67157499,4,3,9,2542.174624,Basic,5.99,17,Yes,No,0,F
6fb4c2bd-b051-4ea3-8085-803f5bfde1d5,188,Male,"Lake Sydney, OR",9th Grade,10,10,24.30302675,440.6646274,Chemistry,Science,70.07488479,77.76599297,5,4,18,2818.842759,Premium,9.99,22,Yes,No,0,D
c626e057-13f9-4c68-8cac-1190546916d3,203,Other,"Jerryview, VI",10th Grade,8,10,20.78133644,502.799276,Data Structures,Programming,84.97621559,92.90050515,4,4,17,2478.879352,Basic,5.99,1,Yes,Yes,0,C
25643c9d-6020-4c76-b420-53662b69e676,223,Other,"Grimesshire, CO",12th Grade,4,3,10.30257014,100,Biology,Science,66.89235358,70.28579298,3,2,5,1556.65956,Free,0,10,Yes,No,1,F
c55e725c-5c5b-41fc-887e-19b99f8623da,148,Male,"Castroport, MP",6th Grade,11,13,12,246.1509376,Chemistry,Science,69.48573832,78.54861571,4,3,10,2456.071369,Premium,9.99,13,Yes,No,0,F
